[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4344732819955427e-08, 5.379274807483285e-09, 5.379274807483285e-09, 1.075854961496657e-08, 1.075854961496657e-08, 1.075854961496657e-08, 1.613782442244986e-08, 2.6896374037416428e-08, 3.586183204988857e-08, 3.7654923652382997e-08, 3.7654923652382997e-08, 3.7654923652382997e-08, 3.7654923652382997e-08, 3.227564884489972e-08, 5.0206564869844e-08, 6.096511448481056e-08, 6.455129768979944e-08, 1.1655095416213787e-07, 1.273095037771044e-07, 1.4703351140454314e-07, 1.6855061063447628e-07, 1.7213679383946512e-07, 1.63171335826993e-07, 2.546190075542088e-07, 3.0123938921906397e-07, 3.7834232812632444e-07, 4.39307442611135e-07, 4.4110053421362947e-07, 4.751692746610235e-07, 5.325482059408453e-07, 5.827547708106893e-07, 6.257889692705556e-07, 6.52685343307972e-07, 7.710293890726043e-07, 7.441330150351879e-07, 7.90753396700043e-07, 8.839941600297533e-07, 8.947527096447199e-07, 1.0364069462417798e-06, 1.0023382057943855e-06, 1.032820763036791e-06, 1.1439924423914454e-06, 1.1368200759814676e-06, 1.1816473660438284e-06, 1.1816473660438284e-06, 1.1995782820687726e-06, 1.3125430530259217e-06, 1.2641295797585721e-06, 1.4506111064179927e-06, 1.6281271750649413e-06, 1.6568166407048519e-06, 1.8612290833892167e-06, 1.895297823836611e-06, 1.852263625376745e-06, 2.3776394649076122e-06, 2.799015991493803e-06, 2.754188701431442e-06, 2.641223930474293e-06, 2.58743118239946e-06, 3.822871296518121e-06, 3.973490991127653e-06, 4.190455075029479e-06, 4.003973548370059e-06, 5.269896219731125e-06, 5.617755990615045e-06, 5.852650990541815e-06, 5.630307631832505e-06, 6.297337707960433e-06, 6.960781600883371e-06, 7.052229272610588e-06, 7.4700196159917885e-06, 8.253600646281855e-06, 9.298973050536106e-06, 8.823803775875083e-06, 9.474696027580562e-06, 1.0136346828901005e-05, 1.1456062248336904e-05, 1.123551198123009e-05, 1.1683784881853697e-05, 1.2461986637336279e-05, 1.3444600835503225e-05, 1.391977011016425e-05, 1.3792460606387144e-05, 1.457245545347222e-05, 1.5321967743314894e-05, 1.5714654804261173e-05, 1.5999756369057786e-05, 1.65107874757687e-05, 1.6677544994800682e-05, 1.7642228276942682e-05, 1.7366092170158542e-05, 1.750057404034562e-05, 1.761353881130277e-05, 1.6838923239025178e-05, 1.7505953315153105e-05, 1.770498648302999e-05, 1.7728296673862414e-05, 1.7319471788493687e-05, 1.7342781979326115e-05, 1.7531056597588028e-05, 1.639065033840157e-05, 1.7226231025163973e-05, 1.693754327716237e-05, 1.5974653086622864e-05, 1.568237915541627e-05, 1.5225140796780192e-05, 1.4749971522119169e-05, 1.4809143545001486e-05, 1.3444600835503225e-05, 1.3062672324171912e-05, 1.2038817019147594e-05, 1.1680198698648708e-05, 1.1118961027067952e-05, 1.0240346141845682e-05, 1.0267242515883098e-05, 8.764631752992767e-06, 8.400634157686398e-06, 7.972085264690229e-06, 7.844775760913125e-06, 7.383951219072057e-06, 7.0307121733806535e-06, 6.998436524535754e-06, 7.089884196262971e-06, 6.236372593475622e-06, 7.054022364213082e-06, 6.697197135316691e-06, 6.247131143090589e-06, 5.768375685224577e-06, 6.062442708033663e-06, 5.6984451127272935e-06, 5.465343204403019e-06, 5.2089311052463145e-06, 4.692520723727919e-06, 4.525763204695937e-06, 4.384108968098878e-06, 4.00038736516507e-06, 3.824664388120616e-06, 4.0559732048423976e-06, 3.204254693657544e-06, 3.0213593502031123e-06, 3.059014273855495e-06, 3.2419096173099267e-06, 2.91915312886093e-06, 2.74522324341897e-06, 2.639430838871799e-06, 2.354329274075185e-06, 2.547983167144583e-06, 2.214468129080619e-06, 2.153503014595809e-06, 2.029779694023693e-06, 1.97598694594886e-06, 1.7590228620470344e-06, 1.7141955719846739e-06, 1.7554366788420456e-06, 1.6084031674375023e-06, 1.418335457573093e-06, 1.6155755338474803e-06, 1.5671620605801306e-06, 1.581506793400086e-06, 1.594058434617547e-06, 1.5079900376978143e-06, 1.5886791598100636e-06, 1.5886791598100636e-06, 1.527714045325253e-06, 1.38068053392071e-06, 1.5474380529526918e-06, 1.6478511826923796e-06, 1.5761275185926026e-06, 1.6119893506424911e-06, 1.6944715643572349e-06, 1.4362663735980372e-06, 1.377094350715721e-06, 1.2641295797585721e-06, 1.27130194616855e-06, 1.0615102286767016e-06, 9.808211065644523e-07, 1.0148898470118465e-06, 1.070475686689174e-06, 1.154750992006412e-06, 9.485454577195526e-07, 7.746155722775931e-07, 7.351675570227156e-07, 7.979257631100207e-07, 8.875803432347421e-07, 8.068912211224929e-07, 7.728224806750987e-07, 7.943395799050318e-07, 8.355806867624037e-07, 8.929596180422253e-07, 1.0274414882293075e-06, 1.0937858775216013e-06, 1.1099237019440513e-06, 1.0973720607265903e-06, 1.0471654958567463e-06, 1.066889503484185e-06, 1.1027513355340736e-06, 1.1583371752114008e-06, 1.0399931294467685e-06, 1.032820763036791e-06, 1.0776480530991516e-06, 1.0722687782916683e-06, 1.0399931294467685e-06, 9.8799347297443e-07, 9.16269808874653e-07, 8.373737783648981e-07, 7.871672134950542e-07, 7.40546831830199e-07, 7.40546831830199e-07, 7.297882822152325e-07, 6.77788625742894e-07, 5.325482059408453e-07, 6.239958776680612e-07, 6.993057249728271e-07, 7.226159158052546e-07, 7.997188547125152e-07, 9.090974424646753e-07, 9.16269808874653e-07, 1.025648396626813e-06, 1.1314408011739843e-06, 1.2085437400812449e-06, 1.301784503410955e-06, 1.3286808774483717e-06, 1.4039907247531377e-06, 1.5133693125052978e-06, 1.540265686542714e-06, 1.5510242361576806e-06, 1.594058434617547e-06, 1.4828867552628923e-06, 1.4488180148154982e-06, 1.518748587312781e-06, 1.6101962590399968e-06, 1.5832998850025803e-06, 1.5725413353876138e-06, 1.6550235491023576e-06, 1.707023205574696e-06, 1.852263625376745e-06, 1.9885385871663213e-06, 1.9849524039613323e-06, 2.0423313352411543e-06, 2.0226073276137155e-06, 2.10150335812347e-06, 2.271847060360441e-06, 2.3381914496527347e-06, 2.347156907665207e-06, 2.309501984012824e-06, 2.2682608771554524e-06, 2.3776394649076122e-06, 2.4386045793924228e-06, 2.565914083169527e-06, 2.6250861060518434e-06, 2.738050877008992e-06, 2.9317047700783907e-06, 2.88687748001603e-06, 3.118186296737811e-06, 3.1737721364151386e-06, 3.4068740447394143e-06, 3.652527594281151e-06, 4.111559044519725e-06, 4.425350074956249e-06, 4.428936258161238e-06, 4.56700431155331e-06, 4.825209502312508e-06, 5.047552861021817e-06, 5.1658969067864484e-06, 5.2376205708862255e-06, 5.14617289915901e-06, 5.25555148691117e-06, 5.334447517420925e-06, 5.549618509720257e-06, 5.53885996010529e-06, 5.610583624205067e-06, 5.433067555558118e-06, 5.280654769346092e-06, 5.6267214486275165e-06, 5.728927669969699e-06, 5.644652364652461e-06, 5.537066868502796e-06, 5.468929387608007e-06, 5.4456191967755795e-06, 5.355964616650858e-06, 5.354171525048363e-06, 5.483274120427962e-06, 5.354171525048363e-06, 5.354171525048363e-06, 5.284240952551081e-06, 5.278861677743598e-06, 5.501205036452907e-06, 5.19100018922137e-06, 4.979415380127028e-06, 4.9345880900646675e-06, 4.8485196931449345e-06, 5.051139044226805e-06, 5.095966334289166e-06, 5.268103128128631e-06, 5.192793280823865e-06, 4.902312441219767e-06, 4.775002937442664e-06, 4.710451639752864e-06, 4.3087991207941115e-06, 4.143834693364624e-06, 3.8192851133131325e-06, 3.896388052220394e-06, 4.00038736516507e-06, 3.8067334720956717e-06, 3.648941411076162e-06, 3.3172194646146927e-06, 3.1146001135328224e-06, 2.933497861680885e-06, 2.9424633196933573e-06, 2.74522324341897e-06, 2.5766726327844936e-06, 2.4386045793924228e-06, 2.591017365604449e-06, 2.3632947320876567e-06, 2.4242598465724673e-06, 2.2861917931803964e-06, 2.0674346176760763e-06, 2.026193510818704e-06, 2.103296449725965e-06, 2.1445375565833366e-06, 2.0638484344710873e-06, 2.078193167291043e-06, 1.983159312358838e-06, 2.033365877228682e-06, 2.090744808508504e-06, 2.0871586253035146e-06, 2.001090228383782e-06, 1.9867454955638266e-06, 1.9186080146690385e-06, 1.863022174991711e-06, 1.7877123276869452e-06, 1.75722977044454e-06, 1.606610075835008e-06, 1.484679846865387e-06, 1.402197633150643e-06, 1.3824736255232045e-06, 1.326887785845877e-06, 1.2318539309136724e-06, 1.1368200759814676e-06, 9.82614198166947e-07, 9.485454577195526e-07, 9.07304350862181e-07, 8.337875951599093e-07, 8.409599615698869e-07, 8.15856679134965e-07, 7.118573661902881e-07, 6.562715265129608e-07, 5.845478624131837e-07, 5.558583967732728e-07, 4.4827290062360716e-07, 4.823416410710013e-07, 4.626176334435625e-07, 4.697899998535403e-07, 4.697899998535403e-07, 4.662038166485515e-07, 4.5006599222610155e-07, 4.195834349836963e-07, 3.9806633575376314e-07, 3.9268706094627983e-07, 4.321350762011573e-07, 4.1241106857371853e-07, 3.908939693437854e-07, 4.51859083828596e-07, 4.662038166485515e-07, 4.3572125940614616e-07, 4.64410725046057e-07, 4.1241106857371853e-07, 4.1241106857371853e-07, 4.2496270979117954e-07, 4.715830914560347e-07, 4.51859083828596e-07, 4.859278242759901e-07, 4.51859083828596e-07, 4.2316961818868515e-07, 4.4110053421362947e-07, 4.823416410710013e-07, 4.3392816780365167e-07, 4.536521754310905e-07, 4.590314502385737e-07, 4.966863738909566e-07, 5.39720572350823e-07, 5.343412975433397e-07, 5.540653051707784e-07, 5.289620227358565e-07, 5.935133204256558e-07, 5.540653051707784e-07, 6.042718700406224e-07, 6.975126333703327e-07, 7.853741218925597e-07, 8.481323279798647e-07, 9.019250760546976e-07, 9.001319844522031e-07, 1.0274414882293075e-06, 1.0113036638068578e-06, 1.079441144701646e-06, 1.2210953812987059e-06, 1.2856466789885054e-06, 1.371715075908238e-06, 1.531300228530242e-06, 1.552817327760175e-06, 1.6496442742948741e-06, 1.75722977044454e-06, 1.8612290833892167e-06, 1.8235741597368337e-06, 1.864815266594206e-06, 2.0190211444087265e-06, 2.0028833199862768e-06, 2.1176411825459203e-06, 2.255709235937991e-06, 2.404535838945029e-06, 2.454742403814873e-06, 2.7308785105990147e-06, 2.843843281556164e-06, 3.017773166998123e-06, 3.179151411222622e-06, 3.336943472242131e-06, 3.3674260294845367e-06, 3.6614930522936233e-06, 3.824664388120616e-06, 3.9770771743326425e-06, 4.176110342209524e-06, 4.307006029191618e-06, 4.529349387900926e-06, 4.631555609243109e-06, 5.110311067109122e-06, 5.2232758380662704e-06, 5.4241020975456465e-06, 5.377481715880791e-06, 5.465343204403019e-06, 5.6984451127272935e-06, 6.003270685151347e-06, 6.220234769053172e-06, 6.473060685004886e-06, 6.227407135463151e-06, 6.028373967586269e-06, 5.9136161050266255e-06, 5.83830625772186e-06, 5.962029578293975e-06, 6.119821639313484e-06, 6.499957059042304e-06, 6.690024768906713e-06, 6.967953967293349e-06, 7.552501829706532e-06, 8.068912211224929e-06, 9.010285302534503e-06, 9.541040416872854e-06, 1.0355104004405325e-05, 1.2011920645110177e-05, 1.3048327591351958e-05, 1.4775074804554092e-05, 1.6421132895643977e-05, 1.775877923110482e-05, 1.8906357856701254e-05, 2.0706621825605663e-05, 2.2372403924322984e-05, 2.4199564267264807e-05, 2.6118172281933843e-05, 2.765485178527157e-05, 2.9239944761876644e-05, 3.1425723425317356e-05, 3.332640052396145e-05, 3.340350346286871e-05, 3.424804960764358e-05, 3.5180457240940686e-05, 3.639079407262443e-05, 3.4538530447247684e-05, 3.83936773926107e-05, 3.9638082964741836e-05, 4.044856036906932e-05, 4.067090372777863e-05, 4.1350485445124015e-05, 4.1999584605227e-05, 4.28674409408343e-05, 4.2388685482968295e-05, 4.281185510115697e-05, 4.372274563522415e-05, 4.3677918345161786e-05, 4.3559574299397156e-05, 4.282978601718192e-05, 4.5492527046886146e-05, 4.246937460508054e-05, 4.1997791513624504e-05, 4.117655555968205e-05, 4.095779838417774e-05, 3.951077346096473e-05, 3.893698414816652e-05, 3.776968151494265e-05, 3.690361827093783e-05, 3.58510735002736e-05, 3.5239629263823e-05, 3.471066724108715e-05, 3.3893017470349686e-05, 3.3586398806323136e-05, 3.224695937925981e-05, 3.162475659319424e-05, 3.029428262414337e-05, 3.001456033415424e-05, 2.842767426594667e-05, 2.7904091518018298e-05, 2.6806719457291706e-05, 2.4638871709875944e-05, 2.343570724460218e-05, 2.125351476436646e-05, 1.9524974459561834e-05, 1.845629186447515e-05, 1.7271058315226337e-05, 1.6351202323146694e-05, 1.5974653086622864e-05, 1.4601144919112131e-05, 1.3397980453838369e-05, 1.242612480528639e-05, 1.2370538965609063e-05, 1.1629992133778863e-05, 1.104185808816069e-05, 1.1065168278993118e-05, 1.107771992021058e-05, 1.1423786599492004e-05, 1.1787784194798373e-05, 1.18110943856308e-05, 1.1642543774996324e-05, 1.0767515072979043e-05, 1.0290552706715526e-05, 9.982140951086484e-06, 9.408351638288266e-06, 8.58352950114083e-06, 8.126291142504751e-06, 7.4538817915693396e-06, 6.5824392727570476e-06, 6.15030419655589e-06, 5.468929387608007e-06, 4.730175647380302e-06, 4.047007746829926e-06, 3.6812170599210617e-06, 3.236530342502443e-06, 2.9532218693083238e-06, 2.565914083169527e-06, 2.2575023275404854e-06, 2.13377900696837e-06, 1.9114356482590605e-06, 1.7930916024944287e-06, 1.8038501521093952e-06, 1.7518504956370569e-06, 1.6084031674375023e-06, 1.6048169842325136e-06, 1.6621959155123351e-06, 1.6101962590399968e-06, 1.6352995414749186e-06, 1.7052301139722016e-06, 1.732126488009618e-06, 1.8181948849293507e-06, 1.8253672513393282e-06, 1.7966777856994174e-06, 1.7482643124320677e-06, 1.7159886635871681e-06, 1.6962646559597294e-06, 1.7213679383946514e-06, 1.8343327093518004e-06, 1.8917116406316222e-06, 1.9939178619738045e-06, 1.958056029923916e-06, 1.907849465054072e-06, 1.8845392742216442e-06, 1.9472974803089495e-06, 1.8307465261468117e-06, 1.7213679383946514e-06, 1.7895054192894399e-06, 1.7536435872395511e-06, 1.7392988544195959e-06, 1.7536435872395511e-06, 1.6370926330774131e-06, 1.515162404107792e-06, 1.4577834728279703e-06, 1.2623364881560777e-06, 1.2623364881560777e-06, 1.2623364881560777e-06, 1.2587503049510889e-06, 1.070475686689174e-06, 1.117096068354029e-06, 1.1278546179689956e-06, 8.750287020172811e-07, 9.07304350862181e-07, 9.82614198166947e-07, 8.391668699673926e-07, 9.07304350862181e-07, 8.947527096447199e-07, 9.108905340671697e-07, 8.91166526439731e-07, 9.82614198166947e-07, 1.0274414882293075e-06, 8.768217936197756e-07, 8.822010684272589e-07, 8.588908775948313e-07, 8.284083203524259e-07, 8.66063244004809e-07, 8.499254195823591e-07, 7.817879386875708e-07, 8.965458012472143e-07, 8.463392363773703e-07, 8.91166526439731e-07, 8.678563356073033e-07, 9.108905340671697e-07, 8.445461447748759e-07, 8.714425188122923e-07, 9.108905340671697e-07, 9.07304350862181e-07, 8.319945035574149e-07, 8.463392363773703e-07, 8.266152287499317e-07, 8.194428623399539e-07, 8.122704959299761e-07, 6.40133702090511e-07, 5.845478624131837e-07, 5.199965647233843e-07, 5.199965647233843e-07, 5.217896563258787e-07, 5.379274807483285e-07, 5.415136639533174e-07, 5.845478624131837e-07, 6.132373280530946e-07, 7.459261066376823e-07, 6.742024425379051e-07, 7.5309847304766e-07, 8.373737783648981e-07, 8.947527096447199e-07, 9.216490836821363e-07, 1.1081306103415568e-06, 1.1081306103415568e-06, 1.2336470225161669e-06, 1.2264746561061891e-06, 1.2193022896962114e-06, 1.1941990072612894e-06, 1.1655095416213786e-06, 1.1475786255964343e-06, 1.1117167935465456e-06, 1.1619233584163896e-06, 1.075854961496657e-06, 1.016682938614341e-06, 1.000545114191891e-06, 1.054337862266724e-06, 8.839941600297533e-07, 9.144767172721586e-07, 7.90753396700043e-07, 7.746155722775931e-07, 7.548915646501545e-07, 7.441330150351879e-07, 6.957195417678383e-07, 6.65236984525433e-07, 5.486860303632952e-07, 6.060649616431168e-07, 5.77375496003206e-07, 5.630307631832505e-07, 5.970995036306447e-07, 5.343412975433397e-07, 5.52272213568284e-07, 5.361343891458341e-07, 5.253758395308675e-07, 5.092380151084176e-07, 5.092380151084176e-07, 5.702031295932283e-07, 5.719962211957227e-07, 6.060649616431168e-07, 6.670300761279275e-07, 5.935133204256558e-07, 6.2758206087305e-07, 6.490991601029831e-07, 7.208228242027603e-07, 7.961326715075263e-07, 8.015119463150095e-07, 8.284083203524259e-07, 8.15856679134965e-07, 8.445461447748759e-07, 8.463392363773703e-07, 8.750287020172811e-07, 8.696494272097979e-07, 9.521316409245416e-07, 9.53924732527036e-07, 1.0830273279066348e-06, 1.0991651523290846e-06, 1.1278546179689956e-06, 1.050751679061735e-06, 1.1529579004039176e-06, 1.3788874423182157e-06, 1.4793005720579035e-06, 1.8432981673642727e-06, 2.180399388633225e-06, 2.221640495490597e-06, 2.273640151962935e-06, 2.693223586946632e-06, 3.193496144042577e-06, 3.910732785040349e-06, 4.307006029191618e-06, 4.335695494831529e-06, 4.683555265715447e-06, 6.08575289886609e-06, 7.351675570227157e-06, 8.214152631026978e-06, 9.180629004771475e-06, 9.725728851929781e-06, 1.0475241141772451e-05, 1.1050823546173164e-05, 1.173040526351855e-05, 1.2601847782330844e-05, 1.3424876827875788e-05, 1.409011381240122e-05, 1.5140865491462953e-05, 1.592803270495801e-05, 1.5890377781305627e-05, 1.5228726979985182e-05, 1.4918522132753647e-05, 1.410625163682367e-05, 1.3141568354681667e-05, 1.2454814270926302e-05, 1.1653302324611292e-05, 1.1153029767515345e-05, 1.0783652897401492e-05, 9.892486370961761e-06, 8.924216905614771e-06, 7.80174156245326e-06, 6.453336677377448e-06, 5.637479998242484e-06, 5.368516257868319e-06, 5.00451866256195e-06, 4.326730036819056e-06, 4.405626067328811e-06, 4.57955595277077e-06, 4.556245761938343e-06, 4.226316907079368e-06, 4.303419845986628e-06, 4.262178739129256e-06, 4.588521410783243e-06, 4.728382555777808e-06, 4.7050723649453804e-06, 5.103138700699143e-06, 5.182034731208898e-06, 5.1874140060163815e-06, 5.031415036599366e-06, 4.931001906859678e-06, 4.8270025939150015e-06, 4.787554578660124e-06, 4.8485196931449345e-06, 4.965070647307072e-06, 4.8556920595549125e-06, 4.5024530138635105e-06, 3.928663701065293e-06, 3.4104602279444032e-06, 3.2203925180799937e-06, 2.560534808362044e-06, 2.415294388559995e-06, 2.2987434343978572e-06, 2.365087823690151e-06, 2.139158281775853e-06, 1.9490905719114438e-06, 1.744678129227079e-06, 1.4864729384678813e-06, 1.4326801903930483e-06, 1.3699219843057434e-06, 1.3161292362309107e-06, 1.2659226713610666e-06, 1.2139230148887281e-06, 1.1708888164288619e-06, 1.1708888164288619e-06, 1.1708888164288619e-06, 1.1708888164288619e-06, 8.140635875324707e-07, 9.66476373744497e-07, 1.0740618698941626e-06, 1.038200037844274e-06, 1.0848204195091293e-06, 1.0597171370742073e-06, 1.0471654958567463e-06, 1.0597171370742073e-06, 1.00413129739688e-06, 1.041786221049263e-06, 1.075854961496657e-06, 1.142199350788951e-06, 1.1906128240563006e-06, 1.2085437400812449e-06, 1.2820604957835164e-06, 1.0830273279066348e-06, 9.180629004771474e-07, 9.216490836821363e-07, 8.929596180422253e-07, 8.965458012472143e-07, 8.822010684272589e-07, 8.624770607998201e-07, 7.961326715075263e-07, 6.957195417678383e-07, 5.863409540156782e-07, 5.27168931133362e-07, 5.038587403009345e-07, 4.913070990834735e-07, 5.235827479283731e-07, 4.751692746610235e-07, 4.446867174186183e-07, 5.77375496003206e-07, 5.719962211957227e-07, 5.917202288231614e-07, 6.508922517054775e-07, 6.598577097179497e-07, 7.5309847304766e-07]
