,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belarus,Belgium,Benin,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Guatemala,Guinea,Guinea-Bissau,Haiti,Honduras,Hong Kong,Hungary,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Madagascar,Malawi,Malaysia,Mali,Mauritania,Mauritius,Mexico,Moldova,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Afghanistan,0.0,5.1965065719427565e-06,2.9328852790300177e-07,3.267998851968651e-07,8.784459285470693e-06,8.319376076109706e-06,1.0014497908649441e-06,1.1187329919695389e-05,4.687177119844241e-06,1.3116628198046018e-05,5.740461373957318e-07,4.3769210107246995e-06,1.2624821216721496e-05,2.0778190836149506e-07,3.15239720817593e-06,6.417594378592975e-06,7.867614775602065e-06,6.378633330257761e-06,8.434716541126024e-06,3.406902375828522e-07,3.949298756512276e-07,4.2616295976343893e-07,2.7238491548538164e-07,3.286387905280748e-06,3.3950198732265756e-07,3.448686470805292e-07,6.0992582398114855e-06,3.64871764978944e-07,6.781300598669854e-06,3.3039467845430126e-07,7.621839336161022e-06,3.2812666715978127e-07,1.33235335880207e-05,7.957285364756426e-06,1.76150702574934e-05,3.1886659351751376e-07,6.421513561192559e-06,1.2197874581453498e-06,2.168878265964569e-06,1.7470298043742713e-06,3.125840854612599e-07,1.0202391013582067e-06,7.495468337737638e-07,2.6060432961523097e-07,1.4736001263881341e-05,4.632006298933051e-06,3.1637008948934324e-07,2.331361823421264e-06,9.283192876204333e-06,1.1203820153698942e-06,3.173149881060048e-07,1.7941829307685525e-05,5.224570322143169e-06,2.986124226766509e-07,7.092820972353931e-06,2.4350439248607003e-06,3.0747564870727133e-07,2.8308915571600286e-07,2.4905691734036915e-07,1.984141336779565e-06,3.330656589227338e-07,1.0588408043348067e-05,2.1273710662191385e-06,1.3699578486895157e-06,4.805434964681307e-06,2.9842130087024973e-06,9.695424334573853e-06,1.2172774349395043e-05,6.739589484402655e-06,2.5122890436081203e-06,1.3406707366746504e-06,8.36028101992051e-06,5.472101930886997e-06,3.7454211994575096e-07,8.24749107039883e-06,6.443290842869841e-06,1.8629070823393289e-06,1.2776779956974429e-06,1.2278060956150314e-05,7.800724788683757e-06,1.3403332727203173e-06,2.5552298484237096e-07,3.875810503980776e-06,1.5049056608273671e-05,2.877290554315729e-07,3.108495014179897e-07,7.288869529290581e-06,3.42485964517193e-07,5.810161519325145e-07,7.729453968119518e-06,1.8322667741823473e-06,6.184483765069695e-06,2.21904275542065e-05,2.1061516962419464e-06,4.6315329039693953e-07,6.104671033686019e-07,4.433639346350148e-06,2.2413915776281097e-06,1.1513874241156581e-05,4.577766047647687e-07,2.6081540826854877e-07,3.449887574351097e-07,3.318243885308075e-07,7.818938972265252e-06,3.6143383766734832e-06,4.379271691415837e-06,3.5636720537371404e-07,6.772741955205847e-06,8.044375778721238e-06,2.9024271790266527e-07,5.057298564437309e-06,4.339348253533628e-06,1.970534750080297e-06,8.62581547151451e-06,1.0352406258419938e-05,6.443778582292509e-06,7.778590524016216e-06,4.195736421780689e-06,5.890482176941636e-07,1.243109196182521e-06,2.2999770538442266e-07,1.528356952669394e-05,3.0182093420194513e-07,5.941581817911972e-06,1.9258792157780548e-05,1.7021307510501968e-05,3.211950826361063e-07,3.6723648101339792e-06,6.572687037187545e-07,3.173707665300531e-07,8.52650131479824e-06,1.9416305480248333e-06,3.2562246079737003e-07,9.550477681511986e-06,9.276557916348914e-06,2.4054498187225767e-07,2.9047474680392187e-07,3.1001316533378165e-07,3.280390783917118e-07,3.2114171974375496e-06,1.4025506104337134e-06,3.4631841226602965e-07,4.459188765055025e-06,5.0693989462793696e-06,7.640191415284313e-06,2.872443238094212e-07,6.436907013814904e-06,4.7055261437027745e-06,1.1693964739712982e-05,1.0342855269903512e-05,1.2157154043351338e-05,3.0265909683914817e-07,7.921627780011441e-07,1.4857656569157796e-06,3.426818688163774e-07,1.0831220562833872e-06,1.101337563621452e-06
Albania,5.1965065719427565e-06,0.0,5.235650652476259e-06,5.33426945537692e-06,6.772202550029677e-06,5.7108394769974246e-06,6.91176993557227e-06,1.1968934847785691e-05,3.7909711227762564e-06,1.1065487643007173e-05,4.831420048948112e-06,2.579381512011925e-06,1.2421329712000075e-05,5.432838917831915e-06,4.155695580664408e-06,3.4872295634419746e-06,6.21627579222883e-06,4.72158464136048e-06,6.495547453286441e-06,5.448400647053665e-06,5.311016461205918e-06,4.981569176284114e-06,5.306672643761843e-06,4.295116825169987e-06,5.373928399796594e-06,5.463692875330003e-06,6.025164674317645e-06,5.451267728898244e-06,4.7510728064680695e-06,5.32941953387433e-06,3.944614189228727e-06,5.358921797794345e-06,1.3830830313848238e-05,7.166621599455064e-06,1.7361084755387938e-05,5.429202986563807e-06,8.093114291743689e-06,4.97906730613287e-06,3.7681018430268526e-06,3.7345015034578624e-06,5.290589185278371e-06,4.677499822212434e-06,5.206297562684276e-06,5.311375180745507e-06,1.4550043906307436e-05,3.646933966163323e-06,5.319189484466392e-06,6.4866439322419935e-06,7.943048948315289e-06,4.861506836795474e-06,5.285757966115903e-06,1.623822813844972e-05,7.869638728300057e-06,5.326570111528142e-06,7.3712829217873555e-06,3.4942835268542767e-06,5.372977629109833e-06,5.332514986378759e-06,5.368770956929849e-06,3.994877176557315e-06,6.693474378353945e-06,9.39645718265235e-06,4.162715972888748e-06,4.081618151677128e-06,3.5123200920082127e-06,3.3894986205536377e-06,1.0365533832232623e-05,9.52508329734145e-06,7.933433098036706e-06,3.683794582540408e-06,5.396716672655489e-06,7.807799126038388e-06,4.877510444175781e-06,5.216583746123285e-06,6.051725232635937e-06,5.360845510173637e-06,4.3437665239172524e-06,4.9718256845909994e-06,1.1958198132503766e-05,6.116693486602749e-06,5.222952043650892e-06,5.375115761027992e-06,3.852776144714028e-06,1.4092004564704753e-05,5.363286865429971e-06,5.278237978857686e-06,6.380577415100471e-06,5.398862760716091e-06,4.959602666345527e-06,9.70365905909293e-06,4.05607146380978e-06,2.914093928255518e-06,1.8869396889316637e-05,4.805049246182763e-06,5.112209936216005e-06,4.9623549936232365e-06,3.903923352520939e-06,4.281944447089705e-06,1.1075695452351141e-05,6.576952037366895e-06,5.4159131427508495e-06,5.4680476327397765e-06,5.450697282261473e-06,4.525723121232579e-06,6.907464057851944e-06,3.5838286486679584e-06,5.200929010198482e-06,4.2984111482330615e-06,8.01874995924586e-06,5.289943540050935e-06,4.553057400666659e-06,4.9761461260167115e-06,4.268128909901839e-06,6.750641866308164e-06,1.109242321454094e-05,6.431213991929692e-06,6.459198533056029e-06,5.0078935693211e-06,4.9060364392226975e-06,4.730170463951358e-06,5.253055066991434e-06,1.3337182060062077e-05,5.430807550801033e-06,6.628676642594591e-06,1.9569251031641267e-05,1.6549285289861264e-05,5.417676119195006e-06,4.054721799028978e-06,6.584965238138999e-06,5.4236641781240265e-06,7.864301343279644e-06,3.933062942600495e-06,5.427677005265065e-06,9.550698183769168e-06,1.0140155588897692e-05,5.398486956130986e-06,6.166576211461663e-06,5.452709625534346e-06,5.466072819087926e-06,3.377485538417526e-06,4.391512524492764e-06,5.266903005562358e-06,5.20907738246379e-06,3.773636905919232e-06,6.953555921170855e-06,5.273812614669047e-06,3.588490090586186e-06,3.872083567255846e-06,1.1516981386184462e-05,9.021370384718168e-06,1.1339369038326058e-05,5.218354251697956e-06,4.712513015332522e-06,6.447358321107297e-06,5.4618640569332645e-06,4.4223117377535736e-06,4.877148387310102e-06
Algeria,2.9328852790300177e-07,5.235650652476259e-06,0.0,2.1769875360014304e-07,8.73122230037895e-06,8.222614501828027e-06,9.815037221279231e-07,1.1209244199805123e-05,4.601146861503022e-06,1.3064501764567006e-05,4.990087182703852e-07,4.31389436269176e-06,1.2608127588452158e-05,2.872083019646756e-07,3.1556332242458544e-06,6.312324125848894e-06,7.772838817767607e-06,6.3221712324931265e-06,8.366858634426122e-06,3.0019503234309083e-07,3.0268069471926553e-07,5.230284198858495e-07,2.466476105233219e-07,3.3172573022492525e-06,3.4890056400529384e-07,3.299036289024528e-07,6.0441109875247035e-06,3.390966469453981e-07,6.7824938151986826e-06,2.4349315559547044e-07,7.491429203758635e-06,2.691324095334815e-07,1.3383982144279596e-05,7.8700344777738e-06,1.7655678155709343e-05,2.99208141904711e-07,6.513768486921943e-06,1.1473648005163494e-06,2.174176958643782e-06,1.6821750060435006e-06,2.10695333000833e-07,8.991296592991864e-07,6.536286546775043e-07,2.2904394034761358e-07,1.4727984165729326e-05,4.550522627721899e-06,2.3186394936525404e-07,2.2578843459121485e-06,9.227757074085287e-06,1.0579219152213933e-06,2.989339521749739e-07,1.793187676569086e-05,5.302801135199393e-06,2.540643930259384e-07,7.0277319438900495e-06,2.2922022403795783e-06,2.684160010795868e-07,2.5496534912285157e-07,2.698377134201832e-07,1.923324176661335e-06,3.594363482655624e-07,1.059065784886456e-05,2.1187267645594816e-06,1.320338733897997e-06,4.712135482209693e-06,2.900596259092853e-06,9.77108268595533e-06,1.2158642365698024e-05,6.731666901149654e-06,2.3764853605300074e-06,1.2330956596935846e-06,8.334551370565094e-06,5.376785468012115e-06,2.3816020760549922e-07,8.19314056695631e-06,6.377288422063654e-06,1.816094363131826e-06,1.260457199371988e-06,1.2315271481491027e-05,7.844411193200562e-06,1.4344139943103314e-06,2.680626091656443e-07,3.822918818809008e-06,1.5166575665705262e-05,2.531494331002084e-07,3.199619505028002e-07,7.216216877978021e-06,2.5771796440025285e-07,5.324277528201468e-07,7.718518718081263e-06,1.799980443466986e-06,6.148288655516923e-06,2.212693298361825e-05,1.9330879431731286e-06,3.8793247680555643e-07,6.483912089716602e-07,4.52899873421569e-06,2.224086345955804e-06,1.1552970257607204e-05,4.2884399684174366e-07,2.8507497644764833e-07,3.3244857342660746e-07,3.073694080151591e-07,7.725501242232648e-06,3.6161039952044778e-06,4.33061134574397e-06,2.4397426601660597e-07,6.686343541349809e-06,8.04049864320077e-06,2.9479861307199893e-07,5.018333047427813e-06,4.286836279491839e-06,1.7798985360626892e-06,8.643014448836365e-06,1.0505642386557842e-05,6.353966445003319e-06,7.716265494509336e-06,4.198266254507041e-06,5.654040550507377e-07,1.1136554603059405e-06,2.4829932053764314e-07,1.5209765389795662e-05,3.1348254093430527e-07,5.851050132521869e-06,1.9331552726684746e-05,1.710193511406329e-05,2.8929799131436674e-07,3.641677162762088e-06,6.439142790531453e-07,2.983218023967917e-07,8.588033731117603e-06,1.915185167607434e-06,2.9399678047954583e-07,9.541369990474374e-06,9.33921145460896e-06,2.428009014889766e-07,3.291027183152163e-07,2.9971620506763186e-07,3.504145019836459e-07,3.1183921171505023e-06,1.354211836561269e-06,2.877983328193356e-07,4.399121642074984e-06,5.0207753295642205e-06,7.543320701912336e-06,2.6056920384047043e-07,6.384587633560518e-06,4.646138140947143e-06,1.1758568617481588e-05,1.0376396965179293e-05,1.2098024990975177e-05,1.9910545239793614e-07,7.185915191937747e-07,1.4250954861503387e-06,3.307030970203354e-07,1.1209917513790538e-06,1.0680061365534365e-06
Angola,3.267998851968651e-07,5.33426945537692e-06,2.1769875360014304e-07,0.0,8.756629609452536e-06,8.362840339224745e-06,9.923823201429345e-07,1.1235547081452323e-05,4.6771094237747985e-06,1.3127566151569432e-05,6.208037203544362e-07,4.398981950750176e-06,1.2637301319774273e-05,1.438470578813723e-07,3.236004245391188e-06,6.468945174862415e-06,7.763934055131779e-06,6.446424408213244e-06,8.483879473190317e-06,1.4094740197223532e-07,1.6013516462626896e-07,5.542617223499899e-07,2.8088082957691504e-07,3.37237110053946e-06,2.2825470564526275e-07,1.3820316287941432e-07,6.155733416783285e-06,1.7000438014968493e-07,6.910553171764588e-06,1.671432054423222e-07,7.53545730551019e-06,1.5279475927692134e-07,1.3382869108108577e-05,7.988813550622276e-06,1.7750856014217e-05,1.3702428528917824e-07,6.5549640143253e-06,1.2295577059395601e-06,2.2641266447383503e-06,1.802153835251053e-06,1.9701286552844838e-07,9.942964741939007e-07,7.11641415288054e-07,1.730796173680735e-07,1.4866601378982456e-05,4.624240100700459e-06,1.454993069531935e-07,2.35261348284865e-06,9.306889095039328e-06,1.1789119504371037e-06,3.3819550641186194e-07,1.800153365765043e-05,5.3412475889667975e-06,2.4161391999824853e-07,7.062231807030165e-06,2.3344676934296272e-06,1.6891816793752696e-07,2.1616645737164936e-07,1.5541324719353243e-07,2.070972233671299e-06,2.598662277754148e-07,1.060762256672514e-05,2.18942838899478e-06,1.304507699106083e-06,4.876784095056801e-06,3.0816502843513884e-06,9.86195630798567e-06,1.2228017199593633e-05,6.8085344188688e-06,2.5042681563218784e-06,1.178035238578191e-06,8.36788571813152e-06,5.413472054089651e-06,2.258487441503975e-07,8.220675082127365e-06,6.494832079224535e-06,2.0132281251635696e-06,1.246285433979069e-06,1.2388008040130401e-05,7.951795627038464e-06,1.3752735289977816e-06,1.945058332706985e-07,3.884306868138014e-06,1.5208046984262151e-05,1.7581885043410524e-07,2.908108201775659e-07,7.216257009973076e-06,1.450931733645843e-07,5.082800783687935e-07,7.732735224169206e-06,1.8462014545407433e-06,6.312685570023064e-06,2.2186588342039994e-05,2.1062260066992163e-06,3.452623082585507e-07,7.738732170144979e-07,4.597061709912118e-06,2.3238614531313085e-06,1.156191707209741e-05,3.7675013863915116e-07,1.7121248599438142e-07,1.4071146888194314e-07,1.4217656039015937e-07,7.829599645624609e-06,3.673170673571072e-06,4.416705228076473e-06,2.6002439081810414e-07,6.816506357455285e-06,8.09311839697661e-06,2.7989037201929035e-07,5.097964841588417e-06,4.440995814672628e-06,1.8654964508952524e-06,8.657655793661237e-06,1.0567381971906901e-05,6.4526638394291466e-06,7.874014073555678e-06,4.272447838201019e-06,6.457032873908023e-07,1.1801494645252062e-06,2.2918474465634126e-07,1.5356999848361948e-05,1.5066065480500766e-07,5.970469050787509e-06,1.943917641017966e-05,1.7158772780679546e-05,1.1063170179940305e-07,3.7607829543159253e-06,6.249315825755704e-07,1.502693527436013e-07,8.63136113226995e-06,2.012864872432736e-06,1.2635118501104425e-07,9.62002009586279e-06,9.39100157952776e-06,1.3894230483866812e-07,2.487481819468742e-07,1.7820624145892822e-07,1.7750774015890943e-07,3.1110670635512078e-06,1.4638571554840209e-06,1.9934057140916513e-07,4.4137024341446494e-06,5.02984578613563e-06,7.622863809142108e-06,2.1510310242060005e-07,6.535419690083449e-06,4.758370814256549e-06,1.1822023550848706e-05,1.0465711293266968e-05,1.21440128044647e-05,2.838308538646854e-07,8.06180461796894e-07,1.4636124709313847e-06,1.3081591412234462e-07,1.1479066517066857e-06,9.605531096147797e-07
Argentina,8.784459285470693e-06,6.772202550029677e-06,8.73122230037895e-06,8.756629609452536e-06,0.0,8.95893282904012e-06,1.7799090632559177e-05,1.8256014177315252e-05,7.394216826816699e-06,1.3205800544936314e-05,8.597781737976099e-06,7.104970830760613e-06,1.620237499597136e-05,8.737479053208668e-06,8.234105027417994e-06,7.510415517875233e-06,1.0262233068421951e-05,9.213907033704833e-06,9.938299068245915e-06,8.858436802203713e-06,8.716412457227705e-06,8.501567308692624e-06,8.687236379541295e-06,8.65192018184675e-06,8.82558312326733e-06,8.883891157903218e-06,6.747748468498801e-06,8.890355808514662e-06,9.036148069425634e-06,8.696562838288215e-06,7.882592479845252e-06,8.780128506169338e-06,1.2449767085825698e-05,7.492316141034225e-06,1.690776589829761e-05,8.862559438614819e-06,1.67843737663761e-05,8.452811046020403e-06,7.820134908794788e-06,8.152283364560675e-06,8.72462744367386e-06,8.083590226437793e-06,8.399908687924123e-06,8.786942088969305e-06,1.6751918203999243e-05,8.177897850320379e-06,8.721381145426674e-06,1.3715403919713774e-05,1.5717997472492054e-05,7.83470167449286e-06,8.762064503737861e-06,1.5203278873222695e-05,1.6792286884781574e-05,8.713126990365632e-06,1.6536427574469116e-05,7.2316337286841535e-06,8.814312795091268e-06,8.761181756980075e-06,8.79979299823196e-06,7.566419114191104e-06,1.698131270716704e-05,1.1158205959073698e-05,8.370234244312274e-06,8.432840227424934e-06,6.536734089746761e-06,7.4723658556736726e-06,1.5151158143896915e-05,1.028365358943195e-05,1.2839866712477883e-05,7.2289233149682815e-06,1.0195820698908989e-05,8.687618618346937e-06,8.141873301476207e-06,8.680084452876743e-06,1.0034032008303716e-05,6.788107837713273e-06,8.427665781051183e-06,7.768379544496715e-06,1.5697414236932556e-05,9.481916449957656e-06,8.108442543213005e-06,8.853856077838724e-06,7.379629831046432e-06,1.6735363523308327e-05,8.838336640309701e-06,8.725035195650131e-06,9.333203327847045e-06,8.844346313068966e-06,8.485746914920032e-06,1.3218903704915987e-05,7.822084172165859e-06,8.103141509757068e-06,1.646282577672343e-05,8.127587217079729e-06,8.627984367737291e-06,8.410152551004697e-06,8.197002244052064e-06,8.240353836011044e-06,1.721499791577602e-05,1.6796910066994535e-05,8.750774600232314e-06,8.884989486734061e-06,8.849121866324989e-06,9.168769089856438e-06,1.6715895581664792e-05,8.622471005872135e-06,8.673635605268657e-06,9.559190706503748e-06,7.0218904168516734e-06,8.583813330939316e-06,9.04978784120822e-06,8.593332352058311e-06,7.435779242912915e-06,1.0701315784828746e-05,1.587632663578231e-05,9.670123885033395e-06,9.666902339479532e-06,8.600246627409622e-06,8.485804903506352e-06,8.687201077638526e-06,8.736735887112091e-06,1.2923314644029269e-05,8.87270744379185e-06,1.4067892260527556e-05,2.181924400455651e-05,1.8776597776144046e-05,8.811921198459586e-06,7.633048001843668e-06,1.6987684299009494e-05,8.828418717231702e-06,9.061876981562572e-06,7.3659913966263995e-06,8.857725039591231e-06,1.0161348156891486e-05,1.649717239564343e-05,8.706724525899387e-06,8.659633066154047e-06,8.873148662586152e-06,8.8498640994157e-06,7.5181643073336874e-06,8.104191270603135e-06,8.676354885865372e-06,6.914533073402573e-06,8.729218559412316e-06,9.736337215420519e-06,8.750447165829548e-06,6.827696542210576e-06,7.426124919440712e-06,1.3384782726168056e-05,8.219477452305338e-06,1.0170867103080106e-05,8.6385980672473e-06,8.110896120639114e-06,7.546018062276592e-06,8.880436583303224e-06,8.37517881987979e-06,8.35478964801088e-06
Armenia,8.319376076109706e-06,5.7108394769974246e-06,8.222614501828027e-06,8.362840339224745e-06,8.95893282904012e-06,0.0,1.0231731167645278e-05,1.3366242765480445e-05,5.167332525250197e-06,1.0430788925290815e-05,7.943189111305915e-06,5.004938634028634e-06,1.3052555308827572e-05,8.393654470964804e-06,7.023008042418196e-06,4.591934203050912e-06,8.14094271515292e-06,5.3937401884458724e-06,5.816502243479884e-06,8.424829140483608e-06,8.339921566448015e-06,8.17716441598931e-06,8.294298875039532e-06,6.4716811820242505e-06,8.371325941804263e-06,8.440117073371731e-06,7.784576283973761e-06,8.449736333986863e-06,7.336808563685837e-06,8.330166246610762e-06,7.251590255661813e-06,8.3355482332646e-06,1.360748933551339e-05,8.78800935603388e-06,1.8140307586054655e-05,8.423430946579305e-06,1.0462485330815005e-05,8.104521075478034e-06,6.971281896137874e-06,6.321794440434469e-06,8.265452697840617e-06,7.431850227924478e-06,8.221835517142024e-06,8.342838987358829e-06,1.5074183957173696e-05,6.855069540607099e-06,8.305009139614029e-06,9.957244910319541e-06,9.572530878931833e-06,7.735034826540496e-06,8.252289471248161e-06,1.6239209867781063e-05,1.0191646006177803e-05,8.251888817152232e-06,9.842373226216293e-06,6.796853228605721e-06,8.354433788052313e-06,8.27782515080959e-06,8.379042443696373e-06,6.997618948433738e-06,9.790244280822827e-06,9.217277877499751e-06,7.646866973764121e-06,7.180004954242674e-06,6.333552149069888e-06,6.564419975192784e-06,1.208112242505464e-05,1.232882906889197e-05,1.0149043894920812e-05,6.860258666696717e-06,7.015271402685512e-06,7.612409220742815e-06,7.225928865857441e-06,8.24558741587622e-06,7.60801607964921e-06,7.378655429038131e-06,7.737593137100203e-06,7.781741674512078e-06,1.212365050176994e-05,6.912141566073999e-06,8.04914909592426e-06,8.409870313329205e-06,5.5325309727704486e-06,1.426833236228872e-05,8.367902698887581e-06,8.235081773730365e-06,7.835691037780208e-06,8.403082839257857e-06,8.076190235112988e-06,1.1772223314534674e-05,6.602179156325342e-06,3.999401735518054e-06,1.7387830438613574e-05,7.562081237431525e-06,8.089277384780027e-06,8.0123561510783e-06,7.534297783599181e-06,7.766954309580238e-06,1.2368729601498201e-05,9.661524709742548e-06,8.398120091818624e-06,8.449397699826713e-06,8.415646965671145e-06,5.133253443590495e-06,9.748411810878106e-06,6.602536797243289e-06,8.20886035911581e-06,5.8164103433801355e-06,9.294783793205831e-06,8.287796075656347e-06,6.341477534902634e-06,6.622451102836943e-06,7.446947314193211e-06,6.512444735518986e-06,1.2789166647321628e-05,7.18672140164297e-06,5.102913677140036e-06,5.796275873370192e-06,8.053295746886256e-06,7.822235743745042e-06,8.211244192418925e-06,1.3514300115548122e-05,8.428629195876234e-06,8.758369753824672e-06,2.048246832130138e-05,1.739729674068934e-05,8.382256716519562e-06,7.369846480410926e-06,9.74519932615635e-06,8.366191725330642e-06,1.0769006183062806e-05,7.621222055260232e-06,8.41172735004873e-06,1.081382052126971e-05,1.0989985888898842e-05,8.361519217877032e-06,8.5640796352501e-06,8.42539947201132e-06,8.448648519622425e-06,6.567910154355408e-06,7.950031540024973e-06,8.266972275410588e-06,7.242804250815378e-06,6.099417633785343e-06,7.506248288841088e-06,8.352153623429098e-06,3.6608071662179294e-06,5.020072703297157e-06,1.2968110847501368e-05,1.0746030918866864e-05,1.170072610186268e-05,8.213579546313022e-06,7.79466753670576e-06,9.167686187950804e-06,8.44290578061378e-06,7.708214841794408e-06,7.874193148331516e-06
Australia,1.0014497908649441e-06,6.91176993557227e-06,9.815037221279231e-07,9.923823201429345e-07,1.7799090632559177e-05,1.0231731167645278e-05,0.0,1.9853787140611078e-05,5.907420815290606e-06,1.8115779584249994e-05,1.185442337023978e-06,6.413907436252997e-06,1.717769814207846e-05,1.0001482742507831e-06,6.377794479861076e-06,7.991561689071384e-06,1.1039005285262037e-05,8.655121419008182e-06,1.2542701717032042e-05,9.641556716409717e-07,1.0022979477063708e-06,1.131482062032995e-06,1.0096761894905657e-06,7.698325618638975e-06,1.0108235139628092e-06,9.674476291165243e-07,1.534231044890793e-05,8.825222839421458e-07,8.210564110653036e-06,9.927623791511287e-07,1.1213058584695383e-05,9.804316575673265e-07,1.633504328201175e-05,9.600105542103614e-06,1.8846211985776215e-05,9.686497284505685e-07,2.586905195797873e-05,1.5695245858058791e-06,3.861949134440598e-06,3.270262443918756e-06,8.741356998328153e-07,1.3658345801367554e-06,1.3185894382926926e-06,9.707564765661411e-07,2.354557882982389e-05,6.439556374304526e-06,9.958083577297631e-07,1.2987714697474724e-05,1.788563669939452e-05,1.766562523066915e-06,1.0562353945107117e-06,2.0101357736499748e-05,1.5156944173587716e-05,9.94926722708722e-07,1.0069255591104882e-05,2.759237678874124e-06,9.757826232040725e-07,9.608394461259774e-07,9.586179841461272e-07,2.534747318293925e-06,1.5774010214053624e-05,1.5790445020426928e-05,2.733834825280396e-06,1.7251512530018744e-06,5.750655755151365e-06,3.7654319244209548e-06,1.4362135483402625e-05,2.6659649270997284e-05,1.0427791442235233e-05,3.644294407920908e-06,6.0438895473097025e-06,1.4211641863898566e-05,6.7267640709291935e-06,1.052351725842313e-06,1.2028871020044022e-05,1.1120273833114338e-05,2.61530007477756e-06,2.4449576077069463e-06,2.2894379184446627e-05,1.2105969264580305e-05,1.9805494440322463e-06,9.79281481507762e-07,4.9090350651156695e-06,1.9468097837248615e-05,9.657120506343862e-07,1.0284257272339785e-06,1.054360166329129e-05,9.695652464394487e-07,1.4316103133820627e-06,1.6631393793124232e-05,2.7389460399755655e-06,8.839237086301774e-06,1.89536757496288e-05,2.656545013496972e-06,1.1731372444056943e-06,1.252506731081097e-06,5.621739943092454e-06,2.9187233459237224e-06,2.4206104528200614e-05,8.99808067169079e-06,9.70482448808619e-07,9.694407216351248e-07,9.649385058186632e-07,1.004956885802815e-05,1.821351967568269e-05,5.2465668858963946e-06,9.741027528533954e-07,1.0220934890966532e-05,1.4808150696183347e-05,9.697428287508813e-07,7.24860002478754e-06,8.882099495000521e-06,2.6487564052001523e-06,1.2326207686882009e-05,1.858984042385443e-05,9.040673231606488e-06,1.2390719128938113e-05,9.47823487231743e-06,1.3193198871399606e-06,1.5441347522564877e-06,1.03549042721867e-06,2.0406994449190347e-05,9.695266542737728e-07,1.1232469740878258e-05,1.937382181492608e-05,2.408881295099019e-05,9.711031998709938e-07,4.499958742174724e-06,2.605869121477358e-05,9.664191330523647e-07,1.680661575927724e-05,2.557524682479412e-06,9.56726182812881e-07,1.8747617178992458e-05,1.9987167094766812e-05,9.567641741205524e-07,1.2011930087494574e-06,9.746749110432488e-07,9.786813073180743e-07,4.57975584584315e-06,1.95916155304563e-06,1.0296425646533899e-06,7.356392511425452e-06,6.73210017648508e-06,1.2385424879648826e-05,1.0121982497823344e-06,8.542033097682612e-06,5.600910420503952e-06,1.5178165668242834e-05,1.910751052994926e-05,1.859796257214909e-05,9.932823655076315e-07,1.283484689523538e-06,8.598047413555603e-06,9.711560751467175e-07,1.8090240522336644e-06,1.9411860369731675e-06
