,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belarus,Belgium,Benin,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Guatemala,Guinea,Guinea-Bissau,Haiti,Honduras,Hong Kong,Hungary,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Madagascar,Malawi,Malaysia,Mali,Mauritania,Mauritius,Mexico,Moldova,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Afghanistan,0.0,0.0005755959614199282,3.248638096663672e-05,3.6198298127329675e-05,0.000973018934542477,0.0009215035533289167,0.00011092653250916423,0.0012391751711845877,0.0005191796033144624,0.0014528757182769164,6.358476291316669e-05,0.000484813792179097,0.0013984002532064091,2.301515944475932e-05,0.0003491782559488144,0.0007108509063173074,0.0008714637859394189,0.0007065353489781673,0.0009342793489394033,3.773687613649492e-05,4.3744780906518845e-05,4.720434298515523e-05,3.017097258215903e-05,0.0003640198621420572,3.7605258473464e-05,3.819970161332724e-05,0.0006755901030603734,4.041536587136931e-05,0.0007511371695060961,3.659647879976289e-05,0.0008442402371186991,3.63452603853325e-05,0.0014757937893342024,0.0008813962334906399,0.0019511499042617181,3.5319559577078235e-05,0.000711285018281789,0.00013511091056633763,0.00024023785083638209,0.00019351140731880805,3.462367163491868e-05,0.00011300774824286124,8.302426340509313e-05,2.886608485496346e-05,0.0016322471063089606,0.0005130685551968364,3.504303194906715e-05,0.0002582354956337892,0.0010282616320502031,0.00012410017275381506,3.5147694537321746e-05,0.0019873436792611572,0.0005787044692326335,3.3076087202607365e-05,0.0007856430181007512,0.0002697199415849005,3.40578308101152e-05,3.135663786738756e-05,2.7587024821411625e-05,0.00021977529028885387,3.689233247556923e-05,0.0011728350235375353,0.00023564026663003932,0.00015174467579407209,0.0005322785452578747,0.0003305491741510094,0.0010739228391174417,0.0013483288547383495,0.0007465169985150401,0.00027827607016375744,0.00014850066115384684,0.0009260344280874967,0.0006061225418058501,4.1486511878274145e-05,0.0009135411427361482,0.0007136971994674778,0.00020634666352287883,0.00014152321066797225,0.001359991025237114,0.0008640546533237711,0.00014846328164002347,2.8303244899053012e-05,0.00042930781332317826,0.001666922977384744,3.187058074433785e-05,3.4431538794090516e-05,0.0008073585217862884,3.793578152743588e-05,6.435680316037267e-05,0.0008561602735292078,0.00020295276083312865,0.0006850301889083117,0.0024579436791913032,0.00023328988306106795,5.130161191563032e-05,6.761896562892674e-05,0.0004910962522265328,0.00024826985633178084,0.001275345161553214,5.070605825032531e-05,2.8889465181478882e-05,3.8213005750263135e-05,3.6754841987540136e-05,0.0008660721645815603,0.0004003456060367384,0.00048507416754737067,3.9473350289428966e-05,0.000750189163274427,0.0008910428854985849,3.214900894349491e-05,0.0005601764549095199,0.0004806520102205483,0.00021826814385415174,0.0009554466025626688,0.0011466940627955682,0.0007137512243855698,0.0008616029305797982,0.0004647447099555156,6.524648251519664e-05,0.00013769416492032382,2.5475913197129046e-05,0.0016928990224209085,3.3431481013922845e-05,0.0006581249251759594,0.002133218313952782,0.001885381212453427,3.557747687484683e-05,0.0004067729587770962,7.280298912174535e-05,3.515387288717508e-05,0.0009444459761367627,0.00021506654259745016,3.606787960099011e-05,0.001057867686108647,0.0010275267044514227,2.6644192245048647e-05,3.217470984402242e-05,3.43389012373405e-05,3.633555853266121e-05,0.0003557156608364472,0.00015535484385058413,3.836028622420543e-05,0.000493926257734956,0.0005615167651397687,0.0008462730225064949,3.1816888988112747e-05,0.0007129900886091464,0.0005212120502829692,0.0012952930558210384,0.0011456361385263473,0.0013465986567773869,3.35243208905415e-05,8.774465874180228e-05,0.0001645722371168726,3.795748105227514e-05,0.0001199730381729293,0.00012199069605786588
Albania,0.0005755959614199282,0.0,0.0005799317924934867,0.000590855397396861,0.0007501294155503215,0.000632566531720616,0.0007655887289086457,0.001325750379703279,0.0004199104990862735,0.0012256791962597007,0.0005351568076739923,0.0002857076308325021,0.0013758603243755052,0.0006017735370591413,0.0004603095483485185,0.0003862662782144736,0.0006885516628417722,0.0005229907849521698,0.0007194854523055843,0.0006034972467030612,0.0005882797575221772,0.0005517882176623799,0.0005877986104778431,0.00047575267425676687,0.0005952482578553452,0.0006051911048200687,0.0006673830592560363,0.0006038148217331222,0.0005262570694282174,0.0005903181912581899,0.00043692891854285745,0.0005935860374025195,0.0015319849905932278,0.0007938176143071773,0.0019230169600910237,0.0006013707996960783,0.0008964414529540378,0.0005515110956506749,0.0004173773617021296,0.0004136555883356392,0.0005860171109991867,0.000518107688296708,0.0005766804697624266,0.0005883194914309896,0.0016116493638575658,0.00040395608731116906,0.000589185050167571,0.0007184992453827897,0.0008798193233693567,0.0005384893991635409,0.0005854819764428933,0.0017986426857558616,0.000871687970972756,0.000590002572299156,0.0008164871190912895,0.0003870476171382131,0.0005951429448416969,0.0005906610619802115,0.0005946769888221494,0.00044249634583554,0.0007414090152122944,0.0010408074599947902,0.000461087168727897,0.0004521042919195805,0.00038904545432301435,0.00037544101796444044,0.001148148150915195,0.0010550548531469354,0.0008787542146257526,0.0004080389883194449,0.0005977724224347067,0.0008648382489864862,0.0005402620538592919,0.000577819828592046,0.0006703250645993208,0.0005937991192222229,0.0004811414041150942,0.0005507089705968675,0.0013245611172883014,0.0006775213346484557,0.000578525219086076,0.0005953797770442613,0.0004267563907502866,0.0015609142033130884,0.0005940695382444031,0.0005846490179474436,0.0007067506873730349,0.000598010135906908,0.0005493550764294964,0.0010748349661610548,0.00044927458889495737,0.000322782367938991,0.002090086579041869,0.0005322358207838591,0.0005662587648987926,0.00054965994056151,0.0004324217595598865,0.00047429362335009743,0.0012268098739086155,0.0007285023079929746,0.0005998987375865175,0.0006056734636400431,0.0006037516356722976,0.0005012959985755141,0.000765111784293667,0.0003969661671808702,0.0005760858169727662,0.0004761175730641612,0.0008882044173866157,0.0005859455954953997,0.000504323705869397,0.0005511875283744365,0.0004727633323170565,0.0007477412260419005,0.0012286627402962056,0.0007123594956598175,0.0007154592298045753,0.0005547040639350911,0.000543421762659266,0.000523941801705514,0.0005818596089153701,0.0014773055752384078,0.0006015485307702144,0.0007342316327735589,0.0021676065845163263,0.0018330972250977292,0.0006000940153384621,0.00044912509200000617,0.0007293898977494023,0.000600757288344774,0.0008710967704768549,0.0004356494337935312,0.0006012017729353886,0.0010578921102495516,0.0011231839167976183,0.0005979685095568833,0.0006830466418093153,0.000603974534776691,0.0006054547215395906,0.00037411037756862397,0.00048643003499138375,0.0005833934889182262,0.000576988379127384,0.00041799045817433677,0.0007702171930934808,0.0005841588383008821,0.00039748249620025585,0.00042889499565468595,0.001275689327408647,0.0009992606163443764,0.0012560159278448722,0.000578015940315248,0.0005219859577220087,0.0007141477375384358,0.0006049885340220226,0.0004898415389551333,0.000540221950288402
Algeria,3.248638096663672e-05,0.0005799317924934867,0.0,2.41136081795712e-05,0.0009671220895769717,0.0009107856661087055,0.0001087171873553985,0.0012416025271311177,0.000509650380446068,0.001447101884610325,5.52731722693437e-05,0.00047783258594615084,0.0013965511676947786,3.1812898994436944e-05,0.0003495366963270088,0.0006991905472860487,0.0008609658374014987,0.0007002812713595433,0.0009267630037744104,3.3251386457962024e-05,3.3526713200143885e-05,5.7933737218692806e-05,2.7320155674896628e-05,0.0003674391400705172,3.864630070187748e-05,3.6542087232084136e-05,0.000669481665543703,3.756036056350831e-05,0.0007512693372625663,2.6970749493683317e-05,0.0008297952355585473,2.9810705686603473e-05,0.001482489430795361,0.0008717318065372195,0.0019556478764842598,3.3142072605890215e-05,0.0007215037223160794,0.00012708894645074793,0.00024082476553854537,0.00018632770429042158,2.3337867678278863e-05,9.959294643824604e-05,7.239979564964877e-05,2.537026851146755e-05,0.0016313590848555637,0.0005040429393486738,2.5682629475366938e-05,0.00025009669339731683,0.0010221212330386675,0.00011718172073270651,3.311170172135182e-05,0.0019862412765414296,0.0005873697791731392,2.814168259805804e-05,0.0007784333703503101,0.0002538979474102612,2.9731352027163256e-05,2.8241477851584656e-05,2.9888829338164172e-05,0.0002130388200728651,3.9813306802349944e-05,0.0011730842253717569,0.000234682772387377,0.00014624856765145267,0.0005219441399088692,0.000321287285858164,0.0010823032079094294,0.0013467635122086626,0.0007456394460937536,0.000263233646865813,0.00013658500608779533,0.0009231844591607384,0.0005955647237163215,2.638004046965095e-05,0.0009075209578581838,0.0007063863789510369,0.00020116140843931798,0.00013961573288840288,0.0013641126842424294,0.0008688936192060813,0.00015888422167829224,2.9692208237841e-05,0.0004234492158296355,0.0016799400868429963,2.804033619719813e-05,3.544088782872489e-05,0.0007993110822029824,2.854637388415577e-05,5.8974863214036277e-05,0.0008549490202243199,0.0001993765348991195,0.0006810210033923703,0.002450910643074306,0.00021412031289782933,4.296970741045918e-05,7.18196650263726e-05,0.000501658824943219,0.00024635302599122154,0.0012796756687632094,4.7501310590858084e-05,3.157659917743586e-05,3.68239804174118e-05,3.404606295945018e-05,0.0008557224461108098,0.00040054117644192886,0.0004796842583723781,2.7024040144155674e-05,0.000740619161312506,0.0008906134309185591,3.265364697749252e-05,0.0005558604025934503,0.00047483547178916476,0.0001971521434469982,0.0009573516635396851,0.00116366740734516,0.0007038030981214238,0.0008546994397859572,0.0004650249292682782,6.262751449499e-05,0.00012335509952519935,2.750310889558788e-05,0.0016847240374484858,3.4723189904479436e-05,0.0006480970974864044,0.0021412777071301127,0.0018943120051593259,3.204436541012451e-05,0.00040337381251446863,7.132377365300835e-05,3.304389637265695e-05,0.0009512616723818253,0.00021213729504320777,3.2564831232614494e-05,0.0010568588641036085,0.0010344665828277678,2.6894071313360084e-05,3.645337361398523e-05,3.319834870227822e-05,3.881399347280262e-05,0.00034541164990473995,0.00015000055387985695,3.187825431966431e-05,0.0004872728660914042,0.000556130924282378,0.0008355430463918041,2.886219411532636e-05,0.0007071948830106351,0.0005146338820328795,0.0013024489653962227,0.0011493514161022781,0.001340049171410803,2.2054103600237366e-05,7.959546873120061e-05,0.0001578520483154584,3.6630641073701834e-05,0.00012416771073910308,0.00011829870903868264
Angola,3.6198298127329675e-05,0.000590855397396861,2.41136081795712e-05,0.0,0.0009699363541777838,0.0009263179135089253,0.0001099221655453925,0.00124451599067441,0.0005180644454448157,0.0014540872710358918,6.876391077802267e-05,0.00048725739304979594,0.0013997826236154206,1.593335530945013e-05,0.0003584390684391172,0.0007165388257953607,0.0008599794929526613,0.0007140442917941273,0.000939724927571125,1.5612172182343506e-05,1.773752284618706e-05,6.139332348328686e-05,3.111203053560434e-05,0.00037354387202364047,2.5282848183792346e-05,1.5308203945773386e-05,0.0006818456294097398,1.883069583057863e-05,0.0007654539529155812,1.851377511015336e-05,0.0008346720498579873,1.6924455910588032e-05,0.001482366144292,0.0008848884827939052,0.001966190341930064,1.5177624455388054e-05,0.000726066783840905,0.0001361931212966739,0.0002507881275261097,0.00019961727269405416,2.182231623803121e-05,0.00011013418862782652,7.882563390386078e-05,1.9171327387338278e-05,0.0016467131514822817,0.0005122083249101276,1.61163682393548e-05,0.00026058945577422666,0.0010308863661236645,0.00013058329632547656,3.746054488068484e-05,0.0019939568880088477,0.000591628336958656,2.676259418677812e-05,0.0007822547802952548,0.00025857952026048,1.8710380508369888e-05,2.394388193971962e-05,1.721449519928361e-05,0.00022939319664294294,2.87843283071302e-05,0.0011749633383781558,0.00024251410463479707,0.00014449502812154553,0.0005401815991126891,0.00034134190607173424,0.001092368910534089,0.0013544478812480662,0.0007541537493378603,0.0002773876290033263,0.00013048618650788427,0.0009268767696716895,0.0005996283480939993,2.5016349585050353e-05,0.0009105708444527051,0.0007194062132215513,0.00022299711589279038,0.00013804598390157436,0.0013721694179000864,0.0008807881575042119,0.00015233347214702132,2.1544622440720994e-05,0.00043024892112857716,0.0016845336966355797,1.9474741126620134e-05,3.2211935328861516e-05,0.0007993155274613421,1.607138246859438e-05,5.630012323257872e-05,0.0008565237249565152,0.0002044962488720501,0.0006992305829915849,0.0024575184252274176,0.0002332981141290949,3.824330586574179e-05,8.571879823449587e-05,0.0005091978847694135,0.0002574047100303682,0.001280666671125438,4.173108515554523e-05,1.896451281619155e-05,1.558603883062782e-05,1.574832107612579e-05,0.0008672530041411196,0.0004068622210022902,0.0004892205286122955,2.8801847386026302e-05,0.0007550367686493037,0.0008964419076740428,3.100232156819827e-05,0.000564680893529986,0.0004919110983925311,0.00020663347737806848,0.000958973425936071,0.001170506050863585,0.0007147354082893562,0.0008721726102249329,0.000473241722491735,7.152193485223816e-05,0.00013072037074296277,2.538586483379143e-05,0.001701032601396076,1.6688069811912802e-05,0.00066132464682541,0.0021531987461426067,0.0019006076830167334,1.2254225002729715e-05,0.0004165666780773198,6.922113733799882e-05,1.6644726869279598e-05,0.0009560608729171931,0.00022295687986076618,1.399540841642573e-05,0.0010655706173555428,0.0010402031649588558,1.539007570341912e-05,2.755282745377959e-05,1.9739182749697803e-05,1.9661812593079864e-05,0.0003446002834202434,0.0001621455212510695,2.208014677971628e-05,0.0004888879213046346,0.0005571356219765801,0.0008443537138366318,2.3826098423638924e-05,0.0007239019382958173,0.0005270654401579192,0.0013094776110589633,0.0011592444020597612,0.0013451430550329312,3.1438792763771065e-05,8.929734073490493e-05,0.0001621184185353568,1.4489948355848482e-05,0.00012714896510992405,0.00010639657296092254
Argentina,0.000973018934542477,0.0007501294155503215,0.0009671220895769717,0.0009699363541777838,0.0,0.0009923446614828442,0.0019715330950150494,0.0020221446632673243,0.0008190274147556409,0.0014627529775528916,0.0009523414195738981,0.0007869888086494382,0.0017946713785460936,0.0009678151247171239,0.000912058425034845,0.0008318982725847628,0.0011367059441869181,0.0010205871202268917,0.0011008250885223365,0.00098121312409615,0.0009654816633042239,0.0009416841373864942,0.0009622499474863233,0.0009583381154729772,0.0009775740553002645,0.0009840325998609432,0.0007474207360991296,0.0009847486629953623,0.001000897480556708,0.0009632830015034321,0.0008731228055046526,0.0009725392316803436,0.0013790102169621507,0.0008298934780040823,0.0018728046684746687,0.0009816697718143391,0.0018591370223701713,0.0009362836038743111,0.0008662046336214793,0.0009029953712225739,0.0009663916040415373,0.0008953865108596757,0.0009304238241841979,0.0009732939446183848,0.0018555420513312435,0.0009058325839448165,0.0009660320247482606,0.0015191996769627623,0.001741018844395052,0.0008678181351904039,0.000970538355379565,0.0016840055523101728,0.0018600135264086773,0.0009651177454623035,0.001831673028101083,0.0008010187442412023,0.000976325686748775,0.000970440577100696,0.0009747173877276638,0.0008381015638571064,0.0018809511502647879,0.001235949228162614,0.0009271369063935835,0.0009340715172790849,0.0007240475290167024,0.0008276836657920266,0.001678232350469505,0.001139078608440138,0.0014222199707734455,0.0008007185227044759,0.0011293497153145472,0.000962292286528866,0.000901842290746952,0.000961457757570368,0.0011114290381006252,0.0007518911797719488,0.0009334983648363656,0.0008604719017833954,0.0017387389228560371,0.0010502734365014747,0.000898139301214061,0.00098070573583283,0.0008174116723836499,0.0018537083564794485,0.0009789867106682233,0.0009664367690745359,0.0010338010869889796,0.0009796523777508687,0.000939931776519148,0.0014642043614512324,0.0008664205456209338,0.0008975521272335516,0.0018235204554161175,0.0009002598791076567,0.0009556868424025099,0.0009315584953593202,0.0009079487001711875,0.0009127505802241137,0.0019068355132414762,0.0018605256175556516,0.0009692878185482062,0.0009841542572918704,0.000980181346420427,0.001015587373218736,0.0018515519715250489,0.0009550761496650914,0.0009607434448705499,0.001058832792556138,0.0007777863280873457,0.0009507941957675719,0.0010024083027685257,0.0009518485791378056,0.0008236311150532599,0.0011853413562265417,0.0017585563237964873,0.001071120410913805,0.0010707635733759962,0.0009526144453814553,0.0009399381996797146,0.0009622460372377005,0.0009677328072221043,0.001431463159774526,0.0009827938251981852,0.0015582433811534744,0.00241682918252587,0.002079807597571145,0.000976060779287679,0.000845481775565831,0.0018816569056567165,0.0009778881425455167,0.0010037473678247645,0.0008159009983060598,0.0009811342850377233,0.0011255313316195694,0.001827324891120197,0.0009644085704350258,0.0009591924403923669,0.000982842697214912,0.0009802635605701687,0.0008327565745721524,0.000897668404985746,0.0009610446485557118,0.0007658947904817334,0.0009669001433151588,0.0010784545930292997,0.00096925154996714,0.0007562762600390509,0.0008225617447900056,0.0014825781080048297,0.0009104381878536446,0.0011265857066900687,0.0009568624788592542,0.0008984110740364276,0.000835841822061701,0.000983649950640615,0.000927684596979211,0.0009254261710882838
Armenia,0.0009215035533289167,0.000632566531720616,0.0009107856661087055,0.0009263179135089253,0.0009923446614828442,0.0,0.0011333273723214512,0.0014805245117380044,0.0005723644705669811,0.001155376192967365,0.0008798348486554756,0.0005543767577348483,0.0014457786241503007,0.0009297310699321269,0.0007779101229394388,0.0005086299316261615,0.0009017392134733986,0.00059744272934829,0.0006442703679070528,0.000933184161663119,0.000923779293982835,0.0009057513443979999,0.0009187258534530733,0.0007168418822143155,0.0009272578292979977,0.000934877543997393,0.0008622659489383611,0.0009359430304901469,0.0008126685342360485,0.0009226987367617588,0.0008032292478118759,0.0009232948775997391,0.0015072464160587097,0.0009734121614634167,0.0020093283133373794,0.0009330292893939403,0.001158887075280062,0.0008977049361343984,0.0007721806274627043,0.0007002395356310775,0.0009155306793744434,0.0008231959139949342,0.0009106993811337776,0.0009241024448671407,0.001669706231932355,0.0007593082560754005,0.0009199121860304444,0.0011029236426244628,0.0010603104293623153,0.0008567784425864198,0.0009140726421409717,0.0017987514279330346,0.0011288873015288688,0.0009140282633113964,0.0010901997719748363,0.0007528598712590166,0.0009253867539236665,0.0009169011258201872,0.0009281125549225859,0.0007750978759501891,0.0010844256600736674,0.001020960494925465,0.0008470124470502728,0.0007953000342482172,0.0007015418893397476,0.0007271141822827846,0.001338176942722778,0.0013656144032235444,0.001124168438414197,0.0007598830345307201,0.0007770531667279057,0.0008431957014724345,0.0008003868397187977,0.0009133302826438952,0.0008427090910474467,0.0008173037418243379,0.0008570618162733061,0.0008619519707424796,0.0013428876053314723,0.000765629892912381,0.00089157160648962,0.0009315272330364646,0.0006128160217387706,0.0015804453184517437,0.0009268786505611815,0.0009121666152632113,0.0008679277229499292,0.0009307754120564226,0.000894566843827193,0.0013039614408197318,0.0007312966136653937,0.0004429975128847786,0.0019259794709696235,0.0008376210748383046,0.0008960164543281234,0.000887496201182443,0.0008345436143177031,0.0008603140342909472,0.0013700340234258264,0.0010701679151360296,0.0009302257086462531,0.0009359055213573718,0.0009321670893923672,0.0005685896688803758,0.0010797920470063018,0.0007313362280996596,0.0009092621754927815,0.0006442601885056525,0.0010295455109259144,0.000918005564733899,0.0007024197521914286,0.0007335420549788321,0.0008248681570230522,0.0007213570957409152,0.00141660413014212,0.0007960439878919158,0.000565229055976777,0.0006420299749068432,0.0008920309142022342,0.0008664373345901455,0.0009095262230414512,0.0014969242240404242,0.000933605078389941,0.0009701291029136934,0.002268759960645071,0.0019270280148652107,0.0009284685868895077,0.000816328010304715,0.0010794362131001255,0.000926689132958185,0.0011928391471580097,0.00084417186341636,0.0009317329294637024,0.0011978030496814604,0.0012173161731126672,0.0009261715782543142,0.0009486083743151504,0.0009332473349737818,0.0009358225377040279,0.0007275007752761398,0.0008805927567390055,0.0009156989968200642,0.0008022560576818117,0.0006756077584845239,0.0008314366855225391,0.0009251341893342982,0.00040549276542613884,0.0005560530972198869,0.0014364250535869396,0.0011902942703064837,0.0012960419844894005,0.0009097849007225657,0.0008633837160839987,0.0010154674245657568,0.0009351864377905371,0.0008538077016296882,0.0008721924456117127
Australia,0.00011092653250916423,0.0007655887289086457,0.0001087171873553985,0.0001099221655453925,0.0019715330950150494,0.0011333273723214512,0.0,0.0021991234955283205,0.0006543410494366157,0.002006611446037205,0.00013130664076733896,0.0007104425186646606,0.0019027039685575696,0.00011078236879139339,0.0007064424329212202,0.0008851928829463594,0.0012227458528768068,0.0009586927035325051,0.001389304209215954,0.00010679561414836894,0.00011102047940325878,0.00012532967991259563,0.00011183773732732117,0.000852712312481028,0.00011196482180677267,0.00010716025092922572,0.0016994055161832784,9.775341481195888e-05,0.0009094508931419388,0.00010996426314061136,0.0012420250310782874,0.00010859843911118523,0.0018093665066280355,0.0010633647629880814,0.0020875184812902295,0.00010729340259800976,0.002865409987773392,0.00017384987403208492,0.00042777244562631984,0.0003622337101748667,9.682446689731499e-05,0.0001512879580561146,0.00014605480527055256,0.00010752675854402164,0.002608048290926032,0.000713283547527566,0.00011030165383648772,0.0014385964925559326,0.0019811194518987614,0.00019567496736427038,0.00011699491167233491,0.0022265458865494813,0.0016788732455163176,0.0001102039987001895,0.0011153306115377795,0.00030562956912876183,0.00010808348442635144,0.00010642828929518883,0.0001061822269595895,0.0002807636821836101,0.0017472231486491776,0.0017490435655088943,0.00030281579804338724,0.00019108800889963476,0.000636976819398865,0.0004170816256445306,0.00159083550981093,0.002952981246306949,0.0011550441739239302,0.00040366371414792294,0.0006694571375090157,0.0015741659418219843,0.0007450963794709458,0.0001165647334420036,0.0013323892664663846,0.0012317476403828245,0.0002896861843822147,0.00027081804003432924,0.002535917546787069,0.0013409291263844411,0.00021937743089416487,0.00010847103877296929,0.0005437539082901639,0.002156402255344207,0.00010696800793843653,0.00011391454759479363,0.0011678720025061029,0.00010739481081326188,0.00015857366931064298,0.0018421920510586097,0.00030338194656947084,0.000979086449419505,0.0020994218066524083,0.0002942547189981601,0.00012994365555449932,0.00013873509175454148,0.0006226973376437713,0.0003232951497620586,0.002681212044139103,0.000996680909270866,0.00010749640560048872,0.00010738101770562833,0.00010688232551588142,0.0011131499919435114,0.0020174377196343993,0.0005811409394046971,0.00010789741199939071,0.0011321315125320671,0.0016402388063629933,0.0001074144808858126,0.000802898032063157,0.000983834144626307,0.00029339200643950834,0.001365324043367865,0.002059121242949025,0.0010013987144221917,0.001372469714213997,0.0010498656430748647,0.00014613571412743382,0.000171037545124226,0.00011469707576512007,0.002260400025873816,0.00010739053611555913,0.0012441751261374715,0.0021459596826357316,0.00266822013174253,0.00010756516367855581,0.0004984421827804445,0.00288641555927159,0.00010704632859069489,0.0018616006777337475,0.00028328663845345183,0.00010597267979705823,0.0020765975343394237,0.002213897452201623,0.0001059768879401563,0.0001330512788062451,0.00010796078764201017,0.00010840455991165152,0.0005072809843808399,0.0002170083809363231,0.0001140493317415317,0.0008148377687153129,0.0007456874382457506,0.001371883291688118,0.00011211709571902179,0.0009461663687463215,0.0006203901358892349,0.0016812238644272478,0.0021164614614767605,0.00206002090038075,0.00011002185992080456,0.00014216639459725826,0.0009523708473805402,0.00010757102045844141,0.0002003782587708583,0.00021501730591072556
Austria,0.0012391751711845877,0.001325750379703279,0.0012416025271311177,0.00124451599067441,0.0020221446632673243,0.0014805245117380044,0.0021991234955283205,0.0,0.001227558010256278,0.002926947861729127,0.0012222473722082834,0.0011834011983388013,0.0025091461480184008,0.00124448206784042,0.001296691460261503,0.0013307030588687193,0.0011092394526245088,0.0012001351622781824,0.0015049178896501066,0.0012526257563485173,0.0012402138308250437,0.0012081734715697768,0.001237679679535552,0.0012437361520980913,0.0012451632102095764,0.0012531387139297768,0.0014885307785558633,0.0012436643552533693,0.0012408785259750343,0.0012438042387785066,0.0012663995484967795,0.0012483471578067346,0.0023486075251468474,0.0012878170059549478,0.0028550031765518496,0.0012517443104945584,0.0028826702429980535,0.001214721513231346,0.0012342126400903567,0.0011877249415263719,0.001239531357570929,0.0011981765822371426,0.001224059581453789,0.00124687589004758,0.0020080083994702944,0.0013162621458459596,0.0012425402974958906,0.0013729799809244873,0.002331239025570078,0.0012078464067983,0.0012440936859904688,0.002525688655081046,0.0017062226765896858,0.0012453452507335614,0.002417465437232724,0.0011096676074608953,0.0012477408934468178,0.0012450238238082497,0.0012473538170861271,0.0011290247135822696,0.00319484925254457,0.0017107716680426317,0.0011191999896790004,0.0011980539137787874,0.001074266730828567,0.0011129313753594546,0.0026100532612582925,0.0032756905570438437,0.002380296433184328,0.0011726044686400743,0.0010882175700421576,0.0015985357397221593,0.0012317973779627177,0.001238945725979168,0.0015652504406187628,0.001465601727832645,0.0012054805044190912,0.0011858268042772356,0.0018326832242980264,0.0014961403722173073,0.0012365812505944367,0.0012498494759620698,0.001189995975889954,0.002233233952866548,0.0012458906971690611,0.0012471824715543692,0.0010235503853468473,0.0012505153550736415,0.0012348617443219403,0.0019174477581217536,0.0011958906730716245,0.0013694846510883649,0.0028592279248611987,0.0012174712899922842,0.0012423979659014225,0.0012218609066987516,0.0012231123481487344,0.0011323590314027015,0.0016206286010091784,0.0023798843623062207,0.0012448391443617487,0.001253120185177102,0.0012520929252645696,0.0013358188325412834,0.0022183922678427163,0.0011613183602497293,0.0012317006245185153,0.0014392192614798404,0.0018529065181447184,0.0012319802110769286,0.0012186044864559743,0.0014345209087799774,0.0011521803875647477,0.0014801259466952748,0.002417702587447321,0.0014045962484228439,0.001608036835862871,0.0013427097672522293,0.0012270737283211427,0.0012186004986847086,0.0012440409292027814,0.002423766601403844,0.0012520981490188575,0.002208658580671575,0.002267930341598345,0.0026476297541268524,0.001248350313437006,0.001182253684444865,0.002669430230031184,0.001251253281872652,0.002441442061531159,0.0011353211996812003,0.0012514740966852948,0.0027755943033037508,0.0016476285975077323,0.0012435276901368755,0.0009584718384246408,0.0012519115443977763,0.0012495786146171797,0.0010251711291218216,0.0011589281379894962,0.0012414210169098287,0.0010636721623586169,0.0012348106691993741,0.0014314204079404799,0.001243854627522458,0.0013681259397789508,0.0011728769329226113,0.002188174154778131,0.0021742895984369127,0.0026772127509046653,0.0012330545941340823,0.0011929367223092848,0.0011239515999411085,0.001252256796585159,0.0012275683336994763,0.0012344533393736218
